id_pivo,umidade,temperatura,ph,n,p,k,estado_bomba,capturado_em,hora,dia_semana,estado_bomba_bin,rendimento,volume_irrigacao,necessidade_fertilizacao
p2,67.96,28.78,6.06,60,63,67,OFF,2026-05-19 01:34:17,1,1,0,46.52026583848077,0.0,4.283080128975992
p3,57.95,37.42,4.0,34,30,41,ON,2026-05-19 01:34:25,1,1,1,1.1404519516082685,7.433513462230998,45.75228394633025
p1,56.34,28.86,7.47,13,70,13,OFF,2026-05-19 01:34:30,1,1,0,5.42215261773257,8.52575766190131,59.14555419254769
p2,80.0,19.23,7.56,30,60,37,OFF,2026-05-19 01:34:36,1,1,0,2.142734509605761,4.286209613197059,31.43283564747886
p1,80.0,18.57,4.0,79,50,86,OFF,2026-05-19 01:34:41,1,1,0,2.8961574362401223,0.45168711427803643,3.3326947674874536
p2,72.05,23.25,4.0,87,13,79,OFF,2026-05-19 01:34:45,1,1,0,0.0,2.8970417259460772,24.579504805776654
p1,61.24,30.97,6.69,50,56,70,OFF,2026-05-19 01:34:48,1,1,0,47.818450844464046,6.462009717787932,13.684317856798728
p3,75.24,25.34,6.29,45,2,17,OFF,2026-05-19 01:34:59,1,1,0,12.276110337825635,1.353015054741778,65.85304899149592
p3,63.36,29.74,4.0,50,62,10,OFF,2026-05-19 01:35:00,1,1,0,0.0,1.2892063425539821,39.98991030981532
p1,55.91,36.95,4.97,100,49,82,OFF,2026-05-19 01:35:00,1,1,0,0.0,11.404130416227355,3.392042185125111
p2,51.81,36.08,8.03,15,56,64,OFF,2026-05-19 01:35:02,1,1,0,0.0,10.716834487527928,31.4131143790845
p3,74.27,17.16,4.54,12,85,81,OFF,2026-05-19 01:35:04,1,1,0,0.0,2.401312685515638,31.86195392021474
p1,61.06,32.95,5.31,12,10,95,OFF,2026-05-19 01:35:06,1,1,0,1.2936939183159957,5.394507962327381,55.64140683344032
p2,58.51,29.44,6.94,27,10,9,OFF,2026-05-19 01:35:07,1,1,0,3.8369770877839597,2.632664679052738,78.30860349389043
p1,80.0,18.86,4.0,14,58,97,ON,2026-05-19 01:35:08,1,1,1,0.0,0.0,30.973191413200734
p2,74.12,19.95,6.17,41,64,66,OFF,2026-05-19 01:35:11,1,1,0,27.463863512269498,0.9809217313844107,17.629695034193663
p1,58.26,38.74,4.15,10,86,2,OFF,2026-05-19 01:35:14,1,1,0,0.0,7.847464190440353,62.68757548204123
p1,77.27,23.43,6.84,17,39,94,OFF,2026-05-19 01:35:16,1,1,0,9.76715214369501,1.58700871649036,40.076582135514315
p1,74.51,16.33,4.0,96,86,16,OFF,2026-05-19 01:35:18,1,1,0,1.223547099010076,0.0,21.26071946629404
p1,64.4,37.57,7.42,49,1,76,OFF,2026-05-19 01:35:19,1,1,0,3.721135894576297,1.1565264408185842,40.21294804232106
p2,66.64,27.2,4.91,36,59,20,OFF,2026-05-19 01:35:25,1,1,0,0.0,0.9728318954285917,43.14687365031264
p1,74.05,17.87,6.17,15,50,10,OFF,2026-05-19 01:35:27,1,1,0,10.327522080119056,0.04734850093487218,62.43284712303468
p1,58.64,29.94,5.02,57,80,30,ON,2026-05-19 01:35:34,1,1,1,5.033026080224188,6.056423473406518,19.562683448701215
p2,80.0,17.23,7.18,73,8,94,OFF,2026-05-19 01:35:38,1,1,0,6.267213986760085,1.8409367199632887,27.911011326596075
p3,56.7,26.3,4.5,82,48,33,OFF,2026-05-19 01:35:40,1,1,0,0.0,6.309688937291412,13.404987628867408
p2,64.74,27.3,4.52,11,52,28,OFF,2026-05-19 01:35:40,1,1,0,0.0,1.7727484109985283,50.38344266679648
p2,70.38,16.24,4.05,18,38,54,OFF,2026-05-19 01:35:45,1,1,0,0.0,0.10195495674543784,44.98834618775445
p3,79.3,21.54,4.0,69,45,22,OFF,2026-05-19 01:35:45,1,1,0,1.4066932003819679,0.0,28.045615865445466
p2,63.19,27.03,7.4,52,75,4,OFF,2026-05-19 01:35:46,1,1,0,14.576617591830164,0.5239547244972336,39.30110643005072
p1,70.29,26.51,4.51,21,17,41,OFF,2026-05-19 01:35:49,1,1,0,1.9850926169963174,0.9943665243729473,49.37190889201832
p3,61.16,27.38,7.75,22,53,41,ON,2026-05-19 01:35:54,1,1,1,5.73260459549253,7.150799998030448,37.77060756664417
p3,56.48,32.78,5.5,20,69,56,ON,2026-05-19 01:35:55,1,1,1,8.968624592109364,9.60190471784822,29.43586930306058
p1,55.39,32.87,4.74,83,86,16,OFF,2026-05-19 01:35:55,1,1,0,0.5523796640422325,7.030047762283051,24.553764363037125
p1,55.37,38.03,4.0,84,71,50,OFF,2026-05-19 01:35:57,1,1,0,2.355869399227457,5.742767902320995,8.150225028739934
p3,69.27,17.71,5.21,86,40,99,OFF,2026-05-19 01:35:57,1,1,0,5.0208217172263705,1.0995803895065697,9.895542534153398
p2,80.0,15.33,4.04,13,0,57,OFF,2026-05-19 01:35:58,1,1,0,0.0,0.0,62.66092729896965
p1,45.97,39.33,4.89,86,93,4,OFF,2026-05-19 01:35:59,1,1,0,0.0,19.835398954265553,25.477331922296724
p2,55.96,37.63,7.45,44,69,27,ON,2026-05-19 01:35:59,1,1,1,7.128141756615256,8.555423118932838,30.439066961427777
p3,49.78,33.66,6.8,41,52,83,OFF,2026-05-19 01:36:01,1,1,0,13.974459489966119,14.750318746787789,15.68895902333292
p2,72.05,24.36,7.23,74,36,54,OFF,2026-05-19 01:36:03,1,1,0,18.758286151246708,1.923260194541794,10.245863324794275
p1,61.26,36.06,6.79,31,69,29,OFF,2026-05-19 01:36:04,1,1,0,9.353770536051531,4.729804542690279,33.586567152826156
p1,52.25,34.45,4.78,21,90,11,ON,2026-05-19 01:36:06,1,1,1,2.4109605460720753,11.728371644653404,56.10500209183297
p2,71.31,19.51,6.82,29,76,83,OFF,2026-05-19 01:36:08,1,1,0,21.637311081561958,0.03789424664758573,20.767263763881225
p2,59.9,31.44,6.64,84,60,57,OFF,2026-05-19 01:36:11,1,1,0,45.74119113761732,6.610014519840495,2.23857945749115
p3,53.12,39.73,4.16,40,94,36,OFF,2026-05-19 01:36:13,1,1,0,4.204264094007244,12.441998993232136,26.880563877984777
p3,53.41,35.19,4.41,82,38,31,OFF,2026-05-19 01:36:23,1,1,0,0.0,13.011494506639233,21.4704522048022
p1,73.04,22.0,6.28,94,72,20,OFF,2026-05-19 01:36:25,1,1,0,25.443750534934303,0.0,23.860970953736487
p3,80.0,17.67,8.12,22,91,21,OFF,2026-05-19 01:36:28,1,1,0,0.761778520270665,0.0,39.27287926464376
p1,77.43,20.18,4.0,32,74,32,OFF,2026-05-19 01:36:33,1,1,0,1.1741729443471693,2.9924630521697697,33.07246407488818
p1,71.78,20.79,4.0,29,39,42,OFF,2026-05-19 01:36:37,1,1,0,1.4938924580887945,0.0,41.94141851534455
p3,74.61,19.26,6.04,26,35,21,OFF,2026-05-19 01:36:39,1,1,0,12.251473071999477,0.0,57.53357419344746
p3,60.67,28.91,4.0,12,98,8,OFF,2026-05-19 01:36:39,1,1,0,0.5976424763633637,4.7017950183917225,55.715328028518655
p3,53.74,27.04,4.19,49,20,32,OFF,2026-05-19 01:36:41,1,1,0,1.4860789297261499,10.16477166448097,41.32822081399297
p1,64.41,29.95,5.33,95,28,87,OFF,2026-05-19 01:36:41,1,1,0,4.1401656505993225,1.3844745362675785,14.43882538615158
p1,77.63,17.1,4.0,93,12,56,OFF,2026-05-19 01:36:49,1,1,0,0.19004331877778932,0.0,25.122147089772596
p3,71.77,16.39,4.19,7,3,44,OFF,2026-05-19 01:36:50,1,1,0,0.32782787701037336,0.0,69.25966688295581
p1,79.46,16.38,4.89,20,68,74,OFF,2026-05-19 01:36:52,1,1,0,0.8892311812833305,0.26222899053121046,29.22596524430702
p3,55.48,36.16,6.47,35,69,90,OFF,2026-05-19 01:36:53,1,1,0,13.649116724209254,6.503768811519029,14.780244297161518
p3,70.24,22.53,8.17,1,32,69,OFF,2026-05-19 01:36:53,1,1,0,2.2972308616649904,3.2008144605117743,51.955569402261844
p1,53.43,34.41,4.0,59,82,87,OFF,2026-05-19 01:37:00,1,1,0,0.13560887283857023,11.196567529698164,6.264364795864274
p3,58.19,38.16,4.0,41,84,71,OFF,2026-05-19 01:37:01,1,1,0,0.0,9.042933929170479,18.144523127151853
p2,60.37,34.82,4.0,91,69,10,OFF,2026-05-19 01:37:09,1,1,0,0.20597271312394083,3.859847987698966,25.916393858473416
p3,59.73,34.69,4.0,67,91,78,OFF,2026-05-19 01:37:10,1,1,0,0.0,5.712999608126127,3.9523402700137287
p1,68.9,31.75,5.47,3,42,66,ON,2026-05-19 01:37:12,1,1,1,6.475420492126252,0.7540262005193783,44.220181690980866
p3,60.73,34.37,5.94,7,22,69,OFF,2026-05-19 01:37:14,1,1,0,15.634300533010691,7.776085646762819,54.46107231659651
p1,57.8,28.71,4.0,99,35,68,OFF,2026-05-19 01:37:16,1,1,0,0.0,6.187779589746178,8.649071475100381
p3,72.06,19.05,7.73,14,80,41,OFF,2026-05-19 01:37:32,1,1,0,3.8425862696519077,1.1371199804101368,31.55884998165299
p3,68.97,26.11,4.8,3,47,96,OFF,2026-05-19 01:37:38,1,1,0,3.7218712403449903,0.0,43.23790371859229
p3,80.0,17.02,4.0,22,76,20,OFF,2026-05-19 01:37:39,1,1,0,0.2950274906238975,0.0,47.6093388518019
p2,71.45,19.53,4.0,13,25,54,OFF,2026-05-19 01:37:40,1,1,0,7.017127343640041,0.0,53.0054543678767
p2,66.32,20.23,5.21,72,36,54,ON,2026-05-19 01:37:40,1,1,1,4.044434270401535,1.9602676902439504,14.214676139946487
p3,57.63,32.46,4.46,7,45,47,OFF,2026-05-19 01:37:41,1,1,0,1.0475242034087358,4.930221011454821,52.36390359873638
p1,53.09,35.2,7.72,37,94,50,OFF,2026-05-19 01:37:43,1,1,0,0.0,9.834504667088346,21.251945500157355
p3,50.18,37.82,4.0,64,64,63,OFF,2026-05-19 01:37:44,1,1,0,0.0,11.608042251465276,4.420531795859214
p1,71.94,23.04,6.48,96,32,95,OFF,2026-05-19 01:37:45,1,1,0,28.801007398008696,0.0,16.520750780275392
p3,57.86,33.38,4.15,86,29,87,OFF,2026-05-19 01:37:47,1,1,0,2.549268074201378,6.50159992321184,21.472009952931543
p1,62.54,35.01,5.72,31,61,25,OFF,2026-05-19 01:37:55,1,1,0,7.841245478342183,1.7977781188644166,37.99627956168313
p2,64.59,27.06,4.0,63,48,99,ON,2026-05-19 01:37:56,1,1,1,3.786525323280243,0.2857783800779934,8.040421281312542
p3,71.02,29.68,7.53,24,86,57,OFF,2026-05-19 01:37:56,1,1,0,6.395700076192766,0.0,21.295037530964557
p2,62.19,32.38,5.12,49,47,52,OFF,2026-05-19 01:37:58,1,1,0,1.7466147497651128,2.5780169143484803,26.762364177882155
p1,63.61,23.34,4.4,98,35,65,OFF,2026-05-19 01:37:58,1,1,0,8.231725333770894,3.4136305998653014,14.422127457987724
p2,77.16,20.92,6.64,55,87,30,OFF,2026-05-19 01:37:58,1,1,0,20.702685529577078,0.7433821054216545,25.043393843998693
p2,43.72,37.36,6.97,88,38,72,ON,2026-05-19 01:38:10,1,1,1,0.6822475392298939,19.909201508258793,20.929060092392813
p1,80.0,15.96,5.93,1,36,71,OFF,2026-05-19 01:38:11,1,1,0,1.892234229660939,0.0,49.922502644611534
p1,41.39,39.21,6.45,64,40,91,ON,2026-05-19 01:38:12,1,1,1,0.0,19.465372561432915,9.777246311015695
p3,67.24,26.95,4.0,30,52,46,OFF,2026-05-19 01:38:13,1,1,0,2.818102848273305,0.0,32.0438682223895
p3,72.27,24.19,7.17,8,53,79,OFF,2026-05-19 01:38:13,1,1,0,16.816969718431785,0.5636852596559777,33.39144224713825
p2,51.44,38.94,4.0,11,86,36,OFF,2026-05-19 01:38:17,1,1,0,0.38260727265595895,14.991265169590005,42.49660534256748
p1,61.76,31.57,5.76,56,75,11,OFF,2026-05-19 01:38:18,1,1,0,14.518102631694513,5.681051125702983,31.95012592857828
p2,69.35,24.98,6.66,82,24,84,OFF,2026-05-19 01:38:19,1,1,0,43.22706665048915,1.6929185437249994,17.186295247851486
p1,80.0,22.22,5.56,51,79,27,OFF,2026-05-19 01:38:24,1,1,0,2.240558497865278,0.0,23.188573536565393
p1,59.2,33.67,4.0,74,80,16,OFF,2026-05-19 01:38:26,1,1,0,0.0,6.72732474860598,27.935399637858993
p1,70.04,24.58,5.67,26,8,2,OFF,2026-05-19 01:38:26,1,1,0,3.9903320312910937,0.2049862049441309,81.94917571226254
p2,78.39,16.49,4.0,18,16,63,OFF,2026-05-19 01:38:28,1,1,0,1.8040664499659593,0.0,49.84989968537297
p1,51.73,36.41,4.36,87,77,38,OFF,2026-05-19 01:38:32,1,1,0,1.0160915362284675,16.133191845439722,13.851860856968282
p3,66.73,17.98,7.25,8,37,77,ON,2026-05-19 01:38:38,1,1,1,7.943602558320639,0.0,46.15004392981133
p3,59.94,32.4,6.29,87,32,54,OFF,2026-05-19 01:38:42,1,1,0,34.27309725729253,5.55598477611661,18.721809040331408
p1,75.49,21.5,4.0,98,93,95,OFF,2026-05-19 01:38:42,1,1,0,0.0,2.0426233607942352,2.0549942183004806
p3,67.5,25.4,5.06,89,64,36,OFF,2026-05-19 01:38:48,1,1,0,1.6790152184176446,0.0,13.03338317864439
p2,80.0,19.12,5.62,89,8,98,OFF,2026-05-19 01:38:54,1,1,0,0.0,0.0,29.379085423606355
p1,76.93,17.38,4.1,74,98,90,OFF,2026-05-19 01:38:56,1,1,0,3.9077695895224025,0.0,2.2593369026333256
p2,79.08,16.72,6.62,18,68,93,OFF,2026-05-19 01:38:59,1,1,0,9.31699152632491,0.0,27.85657725772999
p1,52.59,36.09,4.0,76,66,3,OFF,2026-05-19 01:38:59,1,1,0,1.8168325959029872,9.947564260590672,29.338816519511653
p3,59.35,27.65,7.04,13,45,49,ON,2026-05-19 01:38:59,1,1,1,32.810781337869784,6.560429090507058,48.27540393067752
p1,70.51,19.5,4.0,80,8,21,OFF,2026-05-19 01:39:01,1,1,0,8.441499817751653,0.9994309237697161,46.46103222278496
p2,69.3,17.99,7.76,51,92,25,OFF,2026-05-19 01:39:06,1,1,0,0.0,0.7625629875269215,29.59499343286098
p3,67.91,26.18,4.34,27,90,41,ON,2026-05-19 01:39:07,1,1,1,0.0,0.0,33.873304179585624
p2,61.63,35.6,4.77,99,61,75,OFF,2026-05-19 01:39:13,1,1,0,0.0,5.1657661861809405,0.0
p2,63.56,23.75,7.28,64,15,86,ON,2026-05-19 01:39:14,1,1,1,17.119774662512697,0.3653396406463669,24.418638107223416
p1,43.76,36.04,4.0,85,19,60,OFF,2026-05-19 01:39:15,1,1,0,0.0,18.89910500884273,20.5173913058115
p1,59.39,34.46,5.27,41,4,12,OFF,2026-05-19 01:39:15,1,1,0,0.05004428725326371,9.887201890756316,68.52334944047318
p2,65.72,21.75,7.35,59,59,73,OFF,2026-05-19 01:39:22,1,1,0,19.892125115675952,0.406043066394384,1.941397788767615
p2,75.81,22.65,5.59,69,40,68,OFF,2026-05-19 01:39:23,1,1,0,12.546187790659637,0.0,9.098146331389541
p2,51.36,38.31,7.77,59,1,99,OFF,2026-05-19 01:39:24,1,1,0,0.5380831425518393,13.92900301099587,37.640774217061576
p3,49.64,37.07,4.0,51,96,26,OFF,2026-05-19 01:39:24,1,1,0,1.4439514526802082,12.820806110905036,31.692567594551058
p2,76.21,16.74,6.32,26,90,10,OFF,2026-05-19 01:39:25,1,1,0,7.045223182526522,0.0,51.136858216047216
p1,67.39,26.52,7.36,32,46,29,OFF,2026-05-19 01:39:31,1,1,0,15.82608997802306,0.0,35.88560703120508
p1,68.31,28.17,7.2,13,2,31,ON,2026-05-19 01:39:31,1,1,1,5.9509630986563264,0.559035821706475,77.71338482848252
p2,69.64,28.66,4.61,1,58,31,OFF,2026-05-19 01:39:35,1,1,0,6.572151487932435,2.7044534933838023,50.95712358968127
p2,52.33,35.44,5.87,2,62,37,OFF,2026-05-19 01:39:36,1,1,0,6.618713728483701,13.319597297025261,49.25397706616855
p1,77.13,20.54,4.47,95,35,49,OFF,2026-05-19 01:39:37,1,1,0,0.0,0.8654929923709923,18.90496264342075
p3,79.43,16.16,6.22,47,21,72,OFF,2026-05-19 01:39:39,1,1,0,4.329779276660537,0.0,32.05351606910794
p2,76.47,25.97,6.24,13,59,45,OFF,2026-05-19 01:39:40,1,1,0,18.08561482816147,0.08352846684652693,38.11434544769252
p2,59.24,30.0,7.37,53,93,97,OFF,2026-05-19 01:39:45,1,1,0,10.815461875433142,6.516001660324782,8.880095496243293
p3,70.05,22.5,4.0,88,53,16,OFF,2026-05-19 01:39:53,1,1,0,0.0,0.0,30.875320179428627
p1,53.46,37.8,7.28,57,75,54,OFF,2026-05-19 01:39:56,1,1,0,2.9387262917497603,11.484450339548351,9.941019438744737
p2,70.25,19.44,7.4,48,2,23,OFF,2026-05-19 01:39:58,1,1,0,11.575668726871886,0.6620380387949243,64.83555576796465
p3,80.0,16.86,6.08,18,40,98,OFF,2026-05-19 01:39:59,1,1,0,5.88447798416999,0.0,40.71445443964224
p3,69.71,22.28,4.0,32,69,12,OFF,2026-05-19 01:40:01,1,1,0,2.183241218250093,0.6810893836530381,47.2642945374878
p3,70.31,23.55,6.47,46,22,25,OFF,2026-05-19 01:40:02,1,1,0,25.07177347917757,2.921592684029353,45.69277511855834
p3,70.69,21.89,6.26,43,68,63,OFF,2026-05-19 01:40:03,1,1,0,41.19336387994951,0.025711801519503752,17.56042428427429
p3,63.57,33.14,4.0,90,96,88,OFF,2026-05-19 01:40:06,1,1,0,0.11412172576635546,4.88400671457881,0.0
p1,67.63,17.09,4.31,96,58,40,OFF,2026-05-19 01:40:15,1,1,0,0.5569336859572831,0.8390551009610372,13.72612921164537
p2,73.15,25.56,4.14,7,62,96,OFF,2026-05-19 01:40:15,1,1,0,0.0,0.0,30.240296237120862
p2,64.75,32.78,7.11,33,6,72,OFF,2026-05-19 01:40:17,1,1,0,10.604816664592802,0.4637944561047136,44.339514712195495
p2,67.88,25.91,6.44,24,51,87,OFF,2026-05-19 01:40:18,1,1,0,40.00227863027518,0.0,34.876534631546235
p1,57.78,34.98,7.04,27,56,87,OFF,2026-05-19 01:40:20,1,1,0,9.9192730999672,6.740747624600825,21.865892904748815
p3,50.79,34.76,4.0,94,12,87,ON,2026-05-19 01:40:21,1,1,1,0.0,13.446565380839779,28.701477811892083
p3,61.52,26.45,5.53,18,85,19,ON,2026-05-19 01:40:24,1,1,1,5.296696298160917,4.67346607212273,49.3026293853622
p2,78.55,16.31,5.89,67,49,75,OFF,2026-05-19 01:40:24,1,1,0,7.701343383334942,1.882737625057084,6.108060877551063
p3,53.72,35.37,7.39,15,66,26,ON,2026-05-19 01:40:26,1,1,1,3.575197600633995,11.791762633087624,46.70761861016728
p2,67.98,28.2,5.29,37,78,70,OFF,2026-05-19 01:40:26,1,1,0,7.800232479245496,0.5614806659201851,13.465137563037645
p2,50.27,39.74,4.0,31,47,28,ON,2026-05-19 01:40:32,1,1,1,3.243041356220019,11.621638134555187,44.16926317696178
p3,54.84,38.6,7.06,62,86,21,OFF,2026-05-19 01:40:36,1,1,0,3.0143150754881813,11.023884363126006,21.488621163575278
p3,77.29,20.31,4.0,29,83,11,OFF,2026-05-19 01:40:37,1,1,0,0.0,0.08515529054248674,46.18208966968962
p3,75.49,21.09,5.5,99,99,44,OFF,2026-05-19 01:40:43,1,1,0,6.446672415289054,0.4378931303084365,11.196951323487674
p1,68.38,25.22,5.88,15,74,88,OFF,2026-05-19 01:40:43,1,1,0,22.315455683390542,3.942360446554999,29.709940450725604
p1,65.51,24.58,4.0,90,3,88,OFF,2026-05-19 01:40:44,1,1,0,0.0,2.547894819289608,25.553488503358437
p2,50.83,39.21,7.8,44,17,42,OFF,2026-05-19 01:40:45,1,1,0,2.6914503852588223,15.39509137737498,48.343938064952134
p3,70.71,21.16,6.79,34,62,40,OFF,2026-05-19 01:40:45,1,1,0,36.49714211736029,0.0,29.452384924798885
p2,59.29,33.57,4.0,79,28,4,ON,2026-05-19 01:40:48,1,1,1,3.878073875664117,5.834007876204885,44.6892336684562
p2,80.0,19.5,7.4,38,58,64,OFF,2026-05-19 01:40:52,1,1,0,10.658569697067101,0.0,20.134765753832056
p1,64.0,30.41,7.62,45,72,41,ON,2026-05-19 01:40:54,1,1,1,5.124257410363564,1.1983893139844695,22.656274225911098
p1,61.56,32.77,7.04,86,75,37,ON,2026-05-19 01:40:56,1,1,1,22.11544550504531,5.418196787477676,8.608279138177597
p3,61.7,32.11,4.64,77,57,25,OFF,2026-05-19 01:40:56,1,1,0,0.33686773796850006,4.991863273823554,25.543429134348813
p2,72.98,26.08,4.13,57,22,78,OFF,2026-05-19 01:40:58,1,1,0,0.0,0.0,26.79024293448493
p2,57.22,30.37,4.48,72,73,62,OFF,2026-05-19 01:41:02,1,1,0,0.0,9.574725063644188,0.0
p3,69.4,25.39,7.24,37,50,77,OFF,2026-05-19 01:41:04,1,1,0,18.06614185664786,0.9619655007132906,21.416263432176653
p3,57.61,27.39,4.0,87,93,99,OFF,2026-05-19 01:41:05,1,1,0,0.28396950068181487,4.426893279886624,3.5398972183727677
p2,68.67,23.55,4.75,76,93,90,OFF,2026-05-19 01:41:06,1,1,0,0.0,0.4554857124825459,0.0
p3,39.63,39.99,4.11,85,2,1,OFF,2026-05-19 01:41:07,1,1,0,0.25813195522390125,23.716309683884358,56.94400779198624
p2,70.85,15.67,4.84,92,69,33,OFF,2026-05-19 01:41:08,1,1,0,0.0,1.4591885421536108,12.174493330101537
p3,76.69,21.12,6.23,63,84,77,OFF,2026-05-19 01:41:11,1,1,0,21.208515872643545,0.0,7.664534327680166
p3,53.1,37.99,5.67,71,65,62,ON,2026-05-19 01:41:15,1,1,1,4.712185124128566,13.46040740117081,2.4963964843713518
p3,80.0,15.61,5.93,27,95,68,OFF,2026-05-19 01:41:17,1,1,0,4.156755720674408,0.28071298015532353,21.86653198938884
p2,61.13,28.1,5.55,49,13,67,OFF,2026-05-19 01:41:21,1,1,0,14.322216428738793,2.338418086443629,39.90923910913195
p2,58.83,35.4,4.3,67,3,49,OFF,2026-05-19 01:41:23,1,1,0,6.577657219540405,5.12324983977623,39.61224773909722
p3,80.0,15.01,5.26,68,66,0,OFF,2026-05-19 01:41:25,1,1,0,1.6275711304576226,1.6838398052240229,31.831810856464603
p3,61.2,27.95,6.6,76,7,49,OFF,2026-05-19 01:41:32,1,1,0,48.94419219812374,6.026476267572652,33.18648096101255
p1,70.44,30.38,4.56,8,31,50,OFF,2026-05-19 01:41:34,1,1,0,0.0,2.0413638456070844,54.14584793267841
p1,61.92,36.49,4.0,49,24,42,OFF,2026-05-19 01:41:37,1,1,0,0.0,7.181060081770041,36.978023361534866
p3,66.48,26.05,4.17,91,6,19,OFF,2026-05-19 01:41:38,1,1,0,4.7625487438562715,2.4924147735624103,50.013515196528054
p1,64.55,27.97,4.0,85,91,36,OFF,2026-05-19 01:41:40,1,1,0,0.0,2.5809430942195837,13.557119041208292
p1,62.79,39.67,6.82,7,89,12,OFF,2026-05-19 01:41:40,1,1,0,0.0,3.351532766899493,53.36015391575333
p1,79.02,18.55,5.76,56,50,30,OFF,2026-05-19 01:41:41,1,1,0,7.040480457758461,2.597143126548515,27.85309166387525
p3,69.55,23.76,5.64,23,6,20,OFF,2026-05-19 01:41:45,1,1,0,4.0463881043253425,1.3684521483124095,73.3013577596924
p1,72.98,23.2,4.0,70,78,3,OFF,2026-05-19 01:41:50,1,1,0,0.0,0.0,33.08420405988097
p3,50.58,36.18,4.91,7,84,80,OFF,2026-05-19 01:41:51,1,1,0,0.0,12.960594992042054,27.624403755409
p1,63.96,28.62,4.92,39,55,20,OFF,2026-05-19 01:41:55,1,1,0,4.93226838896271,2.510175672270785,38.855481940888865
p3,73.31,25.32,6.19,29,55,76,OFF,2026-05-19 01:41:56,1,1,0,29.517416311259893,0.0,22.765262373695712
p2,54.04,37.36,7.83,50,79,6,ON,2026-05-19 01:41:58,1,1,1,0.0,12.421509913029293,41.82758131281743
p1,80.0,22.23,6.32,88,3,95,OFF,2026-05-19 01:42:03,1,1,0,12.768881404265652,0.0,29.869360291905323
p1,63.51,27.25,4.0,59,100,22,OFF,2026-05-19 01:42:04,1,1,0,1.4833234192425258,2.8354121632364313,31.177757621167636
p2,64.99,25.29,7.29,93,2,87,OFF,2026-05-19 01:42:08,1,1,0,12.17621571466756,0.019069493962764805,32.51295593519284
p2,73.07,26.88,4.87,46,60,51,OFF,2026-05-19 01:42:13,1,1,0,0.0,0.6353719309129444,16.137752070063023
p2,75.73,17.36,4.0,55,34,96,OFF,2026-05-19 01:42:13,1,1,0,0.0,0.0,22.29792345809793
p3,60.52,30.24,4.27,74,57,28,OFF,2026-05-19 01:42:16,1,1,0,0.0,4.878155853228795,17.35884620347057
p1,57.03,27.29,6.9,97,21,1,OFF,2026-05-19 01:42:21,1,1,0,20.20822861750247,10.30356931902603,54.15713563989232
p3,58.67,35.14,6.39,21,90,32,ON,2026-05-19 01:42:21,1,1,1,7.078270270266371,9.41258944057296,36.52972264960065
p2,75.51,18.58,7.12,78,27,98,OFF,2026-05-19 01:42:24,1,1,0,9.350015084910035,0.531718432493185,14.897333122917578
p2,76.88,18.27,4.26,74,40,8,OFF,2026-05-19 01:42:31,1,1,0,2.039525048908335,0.0,39.26180659777003
p2,70.04,23.95,4.0,3,92,28,OFF,2026-05-19 01:42:34,1,1,0,0.0,1.8588017860393276,55.78253250406559
p2,64.96,33.25,5.8,88,38,34,OFF,2026-05-19 01:42:35,1,1,0,16.522046293782335,3.7144555911613395,18.65725210631925
p2,62.59,33.53,8.12,35,67,19,OFF,2026-05-19 01:42:35,1,1,0,0.0,2.712772426688703,44.12341364797125
p3,65.86,22.28,6.86,88,65,65,OFF,2026-05-19 01:42:36,1,1,0,55.25551269853734,0.22584169855169683,0.0
p1,69.33,26.21,4.0,86,55,55,OFF,2026-05-19 01:42:40,1,1,0,0.7505815145840637,0.0,0.0
p1,50.86,35.09,5.41,40,71,70,OFF,2026-05-19 01:42:49,1,1,0,5.87724029977784,15.260153165391344,6.784290158542509
p2,54.5,32.75,6.39,3,8,70,OFF,2026-05-19 01:42:57,1,1,0,13.775450130209363,13.410036386551283,58.04342074994358
p1,73.21,21.65,4.0,80,4,70,OFF,2026-05-19 01:42:59,1,1,0,0.0,0.367623936934628,29.414569642990106
p3,54.28,39.39,4.62,24,47,65,OFF,2026-05-19 01:43:02,1,1,0,0.0,8.296984812645475,30.854937465520717
p1,74.49,20.47,6.21,0,71,96,ON,2026-05-19 01:43:02,1,1,1,15.392815416083035,0.9838357748655464,38.74170656728582
p1,68.67,22.2,4.32,67,80,35,OFF,2026-05-19 01:43:03,1,1,0,0.0,0.0,13.088380572580265
p3,74.57,22.13,4.97,63,42,30,OFF,2026-05-19 01:43:05,1,1,0,2.7037786580752483,0.0,25.623246781714123
p3,48.69,38.7,6.38,58,72,99,ON,2026-05-19 01:43:06,1,1,1,6.495604940367786,16.79286458468651,5.076530310701532
p2,80.0,15.88,4.88,96,57,10,OFF,2026-05-19 01:43:07,1,1,0,2.001417142489986,0.3818311882690866,27.995567702839992
p1,72.94,26.67,4.65,85,77,25,OFF,2026-05-19 01:43:07,1,1,0,0.0,0.26833683699209765,19.113371016444777
p3,66.2,27.67,4.89,72,69,36,OFF,2026-05-19 01:43:14,1,1,0,0.0,0.17609155109750374,10.264084849551203
p2,52.94,39.02,6.27,59,26,17,ON,2026-05-19 01:43:14,1,1,1,2.352979759977743,12.689754082831252,49.020129574690294
p2,46.17,33.74,4.0,44,60,35,OFF,2026-05-19 01:43:19,1,1,0,1.2509058629433092,16.510801671231448,24.977914947985795
